id,emp_no,first_name,last_name,title,from_date,salary
39078,413169,Adin,Kropp,Senior Staff,1996-08-05,55624
53338,492428,Adin,Laventhal,Senior Engineer,1998-07-10,73220
46813,456838,Adin,Makrucki,Senior Engineer,1987-05-28,45731
9083,59094,Adin,McDermid,Senior Engineer,1993-01-03,75660
15953,95902,Adin,Mikschl,Senior Staff,1993-09-02,81491
11878,74542,Adin,Naumovich,Senior Staff,1997-06-20,74942
2876,25643,Adin,Peak,Staff,1999-06-11,60206
5979,42424,Adin,Picco,Engineer,1998-09-16,40000
7572,51088,Adin,Rathonyi,Senior Staff,2000-04-28,59934
46928,457577,Adin,Rosay,Staff,1995-07-12,62037
35155,291817,Adin,Rosca,Technique Leader,1995-09-13,40000
42873,434704,Adin,Schaar,Senior Staff,2000-12-26,40000
46771,456675,Adin,Sethi,Senior Staff,2001-04-26,40606
3334,28143,Adin,Teitelbaum,Senior Staff,1993-10-25,50403
28892,257733,Adin,Toyoshima,Senior Engineer,2000-01-06,57893
33801,284560,Adin,Valiente,Staff,1996-05-22,54947
25991,240927,Adit,Alvarado,Senior Engineer,1992-07-05,47712
35700,294940,Adit,Baar,Senior Engineer,1996-01-10,40000
44457,444004,Adit,Baig,Senior Engineer,1992-11-06,40083
29068,258609,Adit,Birge,Senior Engineer,1993-09-27,40000
13270,81653,Adit,Brobst,Senior Engineer,2001-04-19,40000
33968,285326,Adit,Chenney,Staff,1998-08-02,47512
11801,74116,Adit,Couchot,Senior Engineer,2000-07-15,40000
14640,88707,Adit,Ermel,Senior Engineer,1992-03-01,40000
17664,105408,Adit,Gihr,Senior Engineer,1994-11-06,68754
17300,103537,Adit,Grospietsch,Senior Staff,1992-11-18,79395
43995,441104,Adit,Krzyzanowski,Senior Engineer,1987-07-29,84982
28979,258196,Adit,Lorys,Senior Staff,1985-08-10,63249
52675,488756,Adit,Luke,Senior Staff,1999-12-19,53426
49198,469985,Adit,Magliocco,Senior Engineer,1988-04-22,40000
24327,231929,Adit,Muhlberg,Senior Staff,1997-03-13,40000
52106,485704,Adit,Murtha,Senior Engineer,1997-06-07,53562
44566,444659,Adit,Orsini,Senior Staff,1997-02-21,40000
42125,430570,Adit,Papadias,Senior Staff,1994-05-19,40000
1653,19268,Adit,Papastamatiou,Senior Engineer,1986-05-10,40000
27310,248908,Adit,Peha,Engineer,1998-08-09,45468
36860,401008,Adit,Penz,Senior Engineer,1994-08-07,64861
3785,30418,Adit,Perl,Senior Staff,1996-08-31,61205
4419,33838,Adit,Ranai,Staff,1998-05-25,58188
35587,294332,Adit,Ranft,Senior Staff,1994-07-06,53789
13459,82626,Adit,Reeken,Senior Engineer,1997-11-01,47175
14150,86164,Adit,Rothe,Senior Staff,1998-12-13,40000
33674,283925,Adit,Selvestrel,Senior Staff,1999-01-03,40000
19962,207856,Adit,Terkki,Senior Staff,1990-02-27,40000
18776,201280,Adit,Varley,Senior Engineer,1987-02-12,55245
11221,71099,Adly,Azevdeo,Senior Engineer,1991-07-03,40000
40906,423526,Adly,Choobineh,Senior Engineer,1997-05-14,67392
14632,88663,Adly,Deville,Senior Engineer,1993-11-22,53010
7009,48077,Adly,Engberts,Senior Staff,1994-05-27,40000
40747,422566,Adly,Erva,Engineer,1995-10-24,40299
33432,282598,Adly,Gonthier,Senior Engineer,2000-01-02,70715
54379,498069,Adly,Jahnichen,Senior Staff,1992-04-18,45757
48871,468106,Adly,Kambil,Technique Leader,1988-12-17,79506
32781,279079,Adly,Koblitz,Senior Staff,2001-06-04,40000
48538,466188,Adly,Landherr,Senior Staff,1992-06-23,73740
47831,462282,Adly,Morton,Senior Staff,1993-07-31,77346
7136,48701,Adly,Msuda,Senior Staff,1987-05-10,64560
43937,440767,Adly,Narahari,Engineer,1998-01-10,79342
16638,99788,Adly,Orsini,Senior Engineer,1993-10-10,40000
30425,265733,Adly,Pelc,Senior Staff,1993-01-11,61238
18378,109125,Adly,Piveteau,Staff,1998-07-21,72554
4601,34962,Adly,Rosay,Senior Engineer,1999-10-29,40000
431,12504,Adly,Rosaz,Engineer,1997-08-14,40000
9112,59227,Adly,Ruemmler,Senior Engineer,1992-10-28,66446
16504,99014,Adly,Siprelle,Senior Staff,1991-12-11,68063
48187,464153,Adly,Stavenow,Senior Staff,1995-10-05,40000
27772,251451,Adly,VanScheik,Senior Engineer,1989-01-13,45135
37948,406973,Adly,Weedon,Senior Staff,1990-12-21,54574
1933,20708,Aemilian,Arlazarov,Senior Staff,1998-03-23,63353
27120,247807,Aemilian,Azumi,Technique Leader,1985-12-28,40000
1295,17146,Aemilian,Barbanera,Staff,1996-07-01,65674
18941,202190,Aemilian,Braccini,Senior Engineer,1994-07-25,41116
39871,417633,Aemilian,Cappelletti,Senior Staff,1994-06-09,73327
5806,41487,Aemilian,Cummings,Senior Staff,1994-09-02,58494
16655,99890,Aemilian,Decleir,Senior Staff,1994-11-18,40930
49902,473776,Aemilian,Demir,Senior Staff,2001-06-02,57775
6612,45919,Aemilian,Denti,Senior Staff,1996-09-10,54551
13019,80456,Aemilian,Gire,Senior Engineer,1998-04-17,40000
48994,468779,Aemilian,Guting,Senior Engineer,1992-07-02,79728
6437,45062,Aemilian,Hammerschmidt,Senior Staff,2001-09-03,65998
50805,478608,Aemilian,Hemaspaandra,Senior Engineer,1987-11-28,40000
27783,251495,Aemilian,Hiltgen,Senior Staff,1993-08-21,80367
34849,290251,Aemilian,Hoppenstand,Senior Engineer,1999-11-14,40000
40687,422233,Aemilian,Koshino,Senior Staff,1989-08-15,43699
16467,98825,Aemilian,Kroft,Senior Engineer,1996-10-14,51267
45434,449263,Aemilian,Leaver,Senior Staff,1993-06-11,70490
41314,425806,Aemilian,Limongiello,Staff,1997-02-19,40000
50948,479595,Aemilian,Litzler,Staff,1998-04-10,52780
15551,93730,Aemilian,Noriega,Senior Staff,1993-12-07,57937
30321,265124,Aemilian,Panienski,Senior Staff,1997-06-24,45708
8940,58388,Aemilian,Parveen,Senior Engineer,1994-12-25,40000
16488,98973,Aemilian,Quittner,Senior Engineer,1991-01-05,51554
13552,83123,Aemilian,Randt,Staff,1997-09-01,67005
47993,463155,Aemilian,Sabnani,Senior Engineer,1985-04-26,40000
33853,284752,Aemilian,Schaad,Senior Staff,1993-10-08,47290
18687,200785,Aemilian,Schlenzig,Staff,1997-10-25,54217
2441,23455,Aemilian,Sethi,Senior Staff,1999-11-10,44109
41151,424900,Aemilian,Siksek,Engineer,1997-11-14,42396
12035,75347,Aemilian,Simmen,Engineer,2002-01-25,40000
35754,295249,Aemilian,Stentiford,Senior Staff,1998-08-21,40000
9474,61149,Aemilian,Stranks,Senior Staff,1987-02-01,46357
40463,421032,Aemilian,Trachtenberg,Senior Staff,1994-04-11,45050
48045,463449,Aemilian,Varman,Senior Engineer,1996-10-06,40000
25109,236038,Aiichiro,Alpin,Senior Engineer,1995-10-08,40000
21763,217986,Aiichiro,Auria,Senior Engineer,1994-07-28,41943
21359,215620,Aiichiro,Baik,Senior Engineer,1993-08-02,40000
22045,219406,Aiichiro,Beerel,Senior Engineer,1992-10-23,51707
14111,85988,Aiichiro,Brlek,Senior Staff,1996-12-12,79173
22724,222935,Aiichiro,Chiola,Senior Engineer,1997-10-23,40000
23349,226313,Aiichiro,Christ,Senior Staff,2001-04-06,44417
39973,418329,Aiichiro,Eiron,Senior Staff,1993-04-23,56888
8882,58102,Aiichiro,Erni,Technique Leader,1999-09-16,40000
32787,279111,Aiichiro,Herath,Senior Engineer,1988-07-20,40000
38701,411041,Aiichiro,Joslin,Engineer,1998-05-01,47851
11641,73375,Aiichiro,Kragelund,Staff,2000-01-15,55932
32691,278486,Aiichiro,Maraist,Senior Staff,1990-06-19,71759
19859,207295,Aiichiro,Motley,Assistant Engineer,1998-01-19,40000
16301,97938,Aiichiro,Plavsic,Senior Staff,1992-03-26,69134
27478,249729,Aiichiro,Redmiles,Senior Engineer,1991-07-26,40000
39953,418110,Aiichiro,Roohalamini,Senior Engineer,2001-11-23,46094
34570,288588,Aiichiro,Toyoshima,Senior Engineer,1998-04-12,57588
12782,79110,Aiichiro,Vecchi,Engineer,1998-07-28,71332
6778,46853,Aiichiro,Walston,Senior Staff,1997-07-17,64802
45894,451799,Aiman,Anick,Senior Engineer,1994-04-29,52888
8162,54473,Aiman,Benaini,Senior Staff,1993-10-13,40000
13225,81468,Aiman,Bodoff,Senior Engineer,1995-05-16,40000
48437,465657,Aiman,Garigliano,Senior Engineer,1997-01-29,40000
9687,62236,Aiman,Georg,Senior Engineer,2000-11-06,40000
20942,213180,Aiman,Heuser,Senior Engineer,1993-09-02,46415
12384,77181,Aiman,Irland,Senior Engineer,1997-08-04,40000
39318,414566,Aiman,Khalil,Senior Staff,1987-04-02,44459
2510,23784,Aiman,Merli,Technique Leader,1998-04-11,40000
11977,75066,Aiman,Mungall,Senior Staff,1989-09-02,43279
19058,202890,Aiman,Nicolson,Technique Leader,1993-03-06,40000
14778,89354,Aiman,Schicker,Senior Staff,1993-01-03,62703
40861,423323,Aiman,Ventosa,Technique Leader,1998-09-05,40000
51829,484188,Aimee,Aloisi,Senior Staff,1993-05-30,40000
50254,475687,Aimee,Anandan,Senior Engineer,1995-09-03,81378
47434,460229,Aimee,Avouris,Senior Staff,1994-09-18,74597
50090,474921,Aimee,Baak,Senior Staff,1989-09-02,46090
48678,467060,Aimee,Baik,Senior Staff,1991-10-07,40000
635,13546,Aimee,Brookner,Senior Engineer,1997-10-26,50295
41792,428299,Aimee,Detkin,Senior Engineer,1997-02-24,48412
25890,240241,Aimee,Ginesta,Senior Engineer,1997-08-02,56169
26131,241965,Aimee,Kornatzky,Senior Staff,1994-12-30,93324
42681,433665,Aimee,Kusalik,Staff,1999-08-29,87168
45654,450468,Aimee,Lakshmanan,Engineer,1996-12-01,48849
47056,458252,Aimee,Lorys,Staff,1996-03-22,40000
43657,439216,Aimee,Mateescu,Senior Engineer,1990-11-10,40000
16943,101440,Aimee,McAffer,Senior Staff,1995-12-01,64583
27020,247220,Aimee,Miyakawa,Staff,1998-12-18,72579
6818,47050,Aimee,Nyrup,Staff,1997-11-03,40000
10199,65316,Aimee,Papastamatiou,Senior Engineer,1990-04-05,40000
219,11268,Aimee,Petersohn,Senior Engineer,1995-10-25,40000
15302,92417,Aimee,Pollacia,Senior Staff,1995-09-11,59453
52593,488271,Aimee,Rahier,Technique Leader,1989-01-09,40646
12646,78373,Aimee,Schlumberger,Senior Engineer,1994-08-16,40000
32991,280169,Aimee,Sherertz,Senior Engineer,1991-05-30,43251
39823,417450,Aimee,Shinomoto,Senior Staff,1994-04-30,40000
36597,299575,Aimee,Spinelli,Senior Engineer,1995-05-23,49054
17411,103987,Aimee,Uhrik,Senior Engineer,1995-09-06,69354
46039,452608,Aimee,Yeung,Senior Engineer,1999-05-01,49434
1912,20586,Akeel,Clouatre,Senior Engineer,1995-03-08,67653
10447,66516,Akeel,Crouzet,Senior Staff,1995-04-26,40000
47291,459463,Akeel,Denis,Senior Staff,1987-03-27,75583
21912,218713,Akeel,Glowinski,Senior Engineer,1994-08-17,75289
31184,269948,Akeel,Gopalakrishnan,Technique Leader,1986-10-16,54708
41549,427114,Akeel,Gustavson,Senior Staff,2001-06-16,40000
27751,251272,Akeel,Heuser,Engineer,1997-09-07,40000
5214,38156,Akeel,Honglei,Senior Staff,1995-09-26,40000
2854,25537,Akeel,Ibel,Senior Staff,1995-07-05,103268
33260,281586,Akeel,Jiang,Engineer,1999-02-19,40000
16389,98436,Akeel,Khalid,Senior Engineer,1991-05-15,40000
8265,54942,Akeel,Kusakari,Senior Staff,1993-11-12,40000
49195,469975,Akeel,Kusalik,Engineer,1999-10-23,49102
50927,479496,Akeel,Lenart,Senior Staff,1994-12-07,71057
33530,283110,Akeel,Leuchs,Senior Engineer,1993-07-29,55065
7367,49918,Akeel,Maksimenko,Senior Engineer,1991-07-25,40000
35813,295597,Akeel,Matzov,Senior Engineer,1995-05-24,56384
540,13156,Akeel,Millington,Senior Engineer,2000-08-18,48285
38322,408861,Akeel,Moffat,Engineer,1995-06-18,40000
21582,216860,Akeel,Monkewich,Senior Engineer,2001-01-11,79394
15163,91521,Akeel,Murthy,Staff,1997-09-17,60815
25273,237047,Akeel,Peres,Senior Staff,1996-02-23,85866
18232,108218,Akeel,Piveteau,Senior Engineer,1993-09-05,40000
46781,456692,Akeel,Polupanov,Senior Engineer,1995-02-10,43335
8934,58366,Akeel,Schnabel,Senior Engineer,1995-11-03,66579
47808,462151,Akeel,Templeman,Senior Engineer,1993-02-19,43373
11531,72799,Akeel,Usdin,Senior Engineer,1988-06-03,54368
31292,270634,Akeel,Vakili,Senior Engineer,1998-10-30,57610
29689,261805,Akeel,Veeraraghavan,Senior Engineer,1987-08-24,40000
36118,297140,Akeel,Zizka,Engineer,1995-06-10,50867
49784,473021,Akemi,Attimonelli,Engineer,1996-10-01,43233
9679,62155,Akemi,Basawa,Assistant Engineer,1998-11-02,40170
51315,481551,Akemi,Bednarek,Senior Engineer,1987-04-23,51412
12833,79411,Akemi,Beidas,Senior Staff,1998-10-24,57780
27951,252419,Akemi,Bhattacharjee,Senior Engineer,2001-08-17,48963
26,10103,Akemi,Birch,Engineer,1998-01-12,68158
30444,265846,Akemi,Birge,Senior Staff,1994-10-11,76902
23556,227554,Akemi,Borstler,Senior Engineer,1996-04-19,66261
22167,219994,Akemi,Broomell,Senior Staff,2002-02-19,85955
13849,84720,Akemi,Champarnaud,Senior Staff,1996-02-07,52534
41332,425882,Akemi,DasSarma,Senior Staff,1992-04-25,50268
46457,454987,Akemi,Fontet,Senior Engineer,2000-08-07,68570
50414,476410,Akemi,Gunderson,Staff,1996-06-27,42232
28552,255828,Akemi,Kilgore,Senior Engineer,2001-03-20,40752
46873,457184,Akemi,Makrucki,Senior Staff,1994-05-22,49802
14386,87323,Akemi,Nastansky,Senior Engineer,1995-10-17,44537
16688,100112,Akemi,Naumovich,Engineer,1999-06-30,76575
51433,482188,Akemi,Panwar,Senior Engineer,1992-08-06,56760
54590,499197,Akemi,Rajaraman,Senior Engineer,1997-12-18,75128
44243,442709,Akemi,Renear,Senior Staff,1996-11-16,40000
26585,244591,Akemi,Sambasivam,Senior Staff,1985-06-19,40000
15909,95696,Akemi,Schaft,Engineer,1998-09-04,45811
28526,255647,Akemi,Smailagic,Technique Leader,1992-07-21,40000
48752,467511,Akemi,Thambidurai,Senior Staff,1997-11-14,71603
29478,260667,Akemi,Weedon,Senior Engineer,2000-05-27,54938
7725,51838,Akemi,Woycyznski,Senior Staff,1991-05-25,40000
35256,292458,Akeno,Armand,Senior Staff,1996-02-13,52893
34608,288776,Akeno,Baca,Senior Staff,1995-07-12,69983
32703,278610,Akeno,Benzmuller,Senior Staff,2000-01-23,62499
8785,57616,Akeno,Bergere,Staff,1997-05-01,52975
52192,486166,Akeno,Berztiss,Engineer,1999-09-30,40000
32736,278885,Akeno,Birch,Senior Staff,1996-01-30,42668
30619,266821,Akeno,Cooke,Senior Staff,1985-04-06,61861
35825,295658,Akeno,Decleir,Engineer,1997-08-10,40000
2703,24727,Akeno,Gecseg,Engineer,1997-12-14,59984
52220,486262,Akeno,Genther,Senior Engineer,1995-07-11,50001
34497,288168,Akeno,Juneja,Senior Staff,1986-04-22,40000
53060,490850,Akeno,Karunanithi,Senior Staff,1995-08-05,50952
52397,487259,Akeno,Klerer,Senior Engineer,1989-05-11,66629
19461,205026,Akeno,Kulisch,Senior Engineer,1988-12-26,59911
51176,480865,Akeno,Lorch,Engineer,1994-11-18,40000
26573,244454,Akeno,Morrow,Senior Staff,1992-10-25,41628
49384,471107,Akeno,Muhlberg,Senior Engineer,1987-09-09,40000
47740,461936,Akeno,Nishimukai,Senior Engineer,1999-03-14,40000
38650,410720,Akeno,Pargas,Staff,1999-04-18,51928
40792,422812,Akeno,Pashtan,Senior Staff,1992-12-02,53423
9881,63341,Akeno,Peck,Senior Staff,1993-12-22,45035
25299,237160,Akeno,Rande,Senior Engineer,1994-08-13,83546
33510,283048,Akeno,Ruemmler,Engineer,1998-10-30,45205
15142,91451,Akeno,Savasere,Assistant Engineer,1995-01-01,40000
53409,492750,Akeno,Sewelson,Senior Engineer,1994-06-06,47252
32613,278075,Akeno,Soicher,Senior Staff,1991-02-08,71702
2980,26119,Akeno,Vesna,Senior Engineer,1995-12-16,40000
9523,61371,Akeno,Yetto,Senior Staff,1994-01-08,40000
1244,16954,Akhilish,Apsitis,Senior Staff,1995-08-06,47943
47257,459269,Akhilish,Baek,Technique Leader,1996-06-24,40000
25646,239065,Akhilish,Braunmuhl,Senior Staff,1993-05-20,70888
47685,461704,Akhilish,Bultermann,Senior Staff,1987-04-30,85514
31548,272119,Akhilish,Businaro,Senior Engineer,1995-03-03,40000
3985,31495,Akhilish,Coombs,Technique Leader,1986-11-30,62324
10098,64728,Akhilish,Hedayat,Senior Engineer,1995-12-19,43564
2352,23001,Akhilish,Irland,Senior Engineer,1999-11-02,52018
25814,239832,Akhilish,Kakkar,Senior Staff,1990-10-18,61302
8899,58161,Akhilish,Karner,Senior Engineer,1996-06-26,40000
51112,480376,Akhilish,Kieras,Senior Staff,1994-11-02,80095
11030,69829,Akhilish,Koprowski,Senior Engineer,1996-05-26,60061
26811,245969,Akhilish,Kushner,Senior Staff,2002-04-04,72956
22084,219581,Akhilish,Mansanne,Senior Engineer,1994-08-07,40000
37080,402241,Akhilish,Mukaidono,Staff,1997-10-15,46248
35100,291534,Akhilish,Paciorek,Senior Staff,1995-08-25,70586
5868,41836,Akhilish,Passino,Senior Engineer,1997-03-22,40000
1560,18806,Akhilish,Petereit,Senior Staff,1991-05-29,59955
7852,52610,Akhilish,Tsukuda,Senior Engineer,1994-09-06,43766
28309,254412,Akhilish,Vrecion,Senior Engineer,2000-05-24,40000
28010,252749,Akhilish,Yeung,Staff,1999-08-28,72212
54688,499766,Akhilish,Zobel,Senior Staff,1991-09-14,65061
1291,17125,Akhilish,Zweizig,Senior Engineer,2001-10-17,40000
23439,226796,Aksel,Baar,Senior Engineer,1993-10-21,58510
36251,297795,Aksel,Baez,Senior Staff,1991-11-08,57330
27703,251002,Aksel,Belinskaya,Senior Staff,1995-11-05,51774
10158,65084,Aksel,Bhattacharjee,Senior Staff,1993-11-25,40000
18632,200455,Aksel,Businaro,Senior Staff,1986-01-24,69170
52474,487601,Aksel,Emiris,Engineer,1999-10-07,40000
2638,24383,Aksel,Erev,Senior Engineer,2002-06-30,40000
28760,256961,Aksel,Farrar,Senior Engineer,1997-06-20,56341
29781,262348,Aksel,Frezza,Senior Staff,1988-01-04,53824
21606,217070,Aksel,Gargeya,Senior Staff,1994-04-24,58281
31772,273326,Aksel,Gulik,Senior Staff,1995-01-14,61869
11086,70217,Aksel,Iivonen,Senior Staff,1993-12-07,42181
53890,495283,Aksel,Kaelbling,Senior Engineer,1988-03-29,40000
10370,66170,Aksel,Ohori,Senior Engineer,1999-08-31,81664
18221,108176,Aksel,Piazza,Senior Engineer,1993-12-02,40000
34270,286982,Aksel,Ranze,Senior Staff,1998-11-23,86065
45204,448096,Aksel,Rouquie,Technique Leader,1988-08-02,69572
4897,36698,Aksel,Shackel,Senior Staff,1997-04-08,63881
20290,209654,Aksel,Stiles,Senior Staff,1999-07-07,62499
29741,262047,Aksel,Thibadeau,Senior Engineer,1994-05-07,67633
23760,228758,Aksel,Thummel,Senior Engineer,1996-08-25,40000
22992,224368,Aksel,Ventosa,Senior Staff,1991-07-06,40000
39709,416795,Aksel,Wossner,Senior Staff,1999-11-30,78825
50232,475634,Alagu,Alameldin,Senior Engineer,1986-09-05,40000
54705,499898,Alagu,Azuma,Senior Staff,1992-09-11,40000
44340,443307,Alagu,Bennis,Senior Engineer,1994-12-02,42534
7650,51438,Alagu,Bernatsky,Senior Engineer,2001-12-27,56119
29403,260246,Alagu,Birta,Staff,1995-11-04,40000
269,11527,Alagu,Boyle,Staff,1999-01-28,60212
27419,249506,Alagu,Braunschweig,Senior Staff,1991-08-29,58916
8455,56020,Alagu,Byoun,Senior Engineer,1993-09-05,57056
28880,257667,Alagu,Dechter,Senior Staff,1993-02-15,40000
41847,428688,Alagu,Deville,Senior Staff,1995-06-18,41746
32070,274985,Alagu,Emmerich,Senior Engineer,1985-07-17,57279
17329,103605,Alagu,Fraisse,Technique Leader,1997-02-18,51576
54528,498814,Alagu,Gecsei,Senior Staff,1990-05-04,83535
50436,476510,Alagu,Gimarc,Senior Staff,1998-03-29,78172
25611,238869,Alagu,Glinert,Senior Staff,1996-09-01,41307
44855,445964,Alagu,Kaelbling,Technique Leader,1994-07-27,54349
49326,470739,Alagu,Kornyak,Senior Engineer,1996-01-13,40144
15073,91022,Alagu,Kropatsch,Technique Leader,1999-05-27,40000
32812,279249,Alagu,Litecky,Staff,1996-07-31,73559
20761,212178,Alagu,Lodder,Senior Staff,1994-05-08,60800
3882,30951,Alagu,Matzen,Senior Engineer,1993-08-25,40000
46452,454979,Alagu,Milicic,Senior Engineer,1998-06-16,40000
19283,204027,Alagu,Olano,Senior Staff,1993-03-28,52685
9794,62836,Alagu,Ozeri,Senior Engineer,1994-03-27,65552
30406,265626,Alagu,Pagter,Senior Staff,1987-11-26,67600
35981,296543,Alagu,Peek,Staff,1997-01-10,42448
27965,252496,Alagu,Polajnar,Engineer,1996-11-01,40000
23790,228982,Alagu,Ramsak,Senior Staff,1990-04-03,60043
4027,31704,Alagu,Randt,Senior Engineer,1997-08-18,45863
10405,66314,Alagu,Sluis,Senior Staff,1988-01-06,40000
38557,410148,Alagu,Stanger,Senior Engineer,2000-12-28,55739
19475,205202,Alagu,Stemann,Staff,1995-04-21,40564
26110,241815,Alagu,Terlouw,Engineer,1995-01-01,40000
41529,427040,Alain,Asmuth,Senior Staff,1993-04-05,49416
11452,72264,Alain,Bale,Senior Engineer,1992-05-23,40000
3502,28933,Alain,Bernick,Senior Staff,1992-01-24,40000
10,10035,Alain,Chappelet,Senior Engineer,1996-09-05,41538
35123,291676,Alain,Constantine,Engineer,1994-04-04,48474
7472,50456,Alain,Eastman,Senior Staff,1993-04-12,46952
39623,416284,Alain,Ferretti,Senior Engineer,1988-12-18,70924
53368,492574,Alain,Georg,Senior Engineer,1988-08-30,40000
36540,299327,Alain,Griswold,Senior Engineer,1998-01-02,51413
5487,39780,Alain,Gyorkos,Technique Leader,1989-06-05,60930
40934,423691,Alain,Hanratty,Senior Engineer,1987-08-13,56718
15233,91913,Alain,Hofmeyr,Senior Engineer,1997-07-03,40000
17649,105328,Alain,Hoppenstand,Technique Leader,1993-11-12,40000
31169,269913,Alain,Jervis,Senior Staff,2000-01-23,89097
36182,297444,Alain,Kading,Senior Engineer,1996-01-04,41401
23339,226275,Alain,Katiyar,Senior Engineer,2002-07-08,77454
38924,412340,Alain,Litecky,Senior Engineer,1986-10-03,40000
2652,24457,Alain,Merkl,Senior Engineer,1996-07-25,40000
46876,457189,Alain,Schnabel,Senior Engineer,1992-12-05,40000
21437,216032,Alain,Senzako,Senior Engineer,1991-04-12,40225
53850,495069,Alain,Takkinen,Staff,1998-04-28,40000
42502,432671,Alain,Ushiama,Senior Engineer,1997-04-12,40087
19643,205924,Alain,Ventosa,Senior Engineer,1999-01-27,52775
5749,41149,Alain,Wiegley,Senior Engineer,1997-11-26,40000
41928,429221,Alain,Zykh,Technique Leader,1999-02-01,40000
10898,69064,Alair,Babb,Senior Engineer,1991-04-23,40445
43684,439337,Alair,DiGiano,Senior Staff,1998-10-28,79338
22021,219237,Alair,Driscoll,Senior Engineer,1994-06-08,40000
45337,448779,Alair,Gelosh,Senior Engineer,1990-05-14,40000
24509,232890,Alair,Herath,Senior Staff,1992-03-12,40000
41479,426791,Alair,Irland,Senior Staff,1995-05-04,52876
38148,407930,Alair,Kirkerud,Senior Engineer,1993-12-14,72870
48327,464933,Alair,Kriebel,Technique Leader,1985-04-13,40000
15358,92802,Alair,Luks,Senior Staff,1993-06-05,76564
1660,19329,Alair,Marletta,Senior Engineer,1994-02-04,48046
37262,403404,Alair,McClure,Engineer,1995-09-07,53445
21826,218408,Alair,McClurg,Senior Engineer,1995-09-13,64391
41977,429514,Alair,Merkl,Senior Staff,1995-05-16,40000
